Date,Week,Visit,Surveyor,Site,N Site,Transect,N Transect,Coral ID,Species,Condition Code,Condition Score_calc,Sediment stress,Coral w/ Sed Stress,Proportion w/ sed stress/site,Proportion Stressed Transect,Proportion  Stressed Site,,,,Condition Code,(Multiple Items),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,1,9,1,SSID,BUR,1,1,1.0,0.043478261,0.11,0.04,,,,Week,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,1,9,2,SSID,BUR,1,1,1.0,0.043478261,0.11,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,1,9,3,SSID,BUR,1,1,1.0,0.043478261,0.11,0.04,,,,Max of Condition Score_calc,Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,1,9,4,SSID,BUR,1,1,1.0,0.043478261,0.11,0.04,,,,,HBS2-CP,,HBS3-CP,,HBS4-CR,,HBSC1-CP,,HBN2-CR,,HBN3-CP,,HBNC1-CP,,R2N1-RR,,R2NC2-RR,,R2N2-LR,,R2NC1-LR,,R2S1-RR,R2SC1-RR,R2S2-LR,,R2SC2-LR,,R3N1-LR,,R3NC1-LR,,R3S1-CP,,R3SC1-CP,,R3S2-LR,,R3SC2-LR,,R3S3-SG,,R3SC3-SG,,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,1,9,5,SSID,BUR,1,1,1.0,0.043478261,0.11,0.04,,,,Row Labels,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,1,9,6,SSID,BUR,1,1,1.0,0.043478261,0.11,0.04,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,1,9,7,SSID,BUR,1,1,1.0,0.043478261,0.11,0.04,,,,1,1,1,1,1,1,1,1,1,,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,1,9,8,SSID,BUR,1,1,1.0,0.043478261,0.11,0.04,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,1,9,9,SSID,BUR,1,1,1.0,0.043478261,0.11,0.04,,,,3,1,1,1,1,0,1,1,0,,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,2,6,1,SBOU,BUR,1,1,1.0,0.043478261,0.17,0.04,,,,4,0,0,1,0,1,1,0,1,1,1,1,1,,,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,2,6,2,SSID,BUR,1,1,1.0,0.043478261,0.17,0.04,,,,5,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,,,0,1,1,1,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,2,6,3,SSID,BUR,1,1,1.0,0.043478261,0.17,0.04,,,,6,,,1,0,1,1,0,0,,,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,2,6,4,SSID,BUR,1,1,1.0,0.043478261,0.17,0.04,,,,7,,,1,0,1,0,0,1,,,1,1,,,1,1,0,0,1,1,1,1,1,0,1,1,0,0,,1,1,1,,,1,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,2,6,5,SSID,BUR,1,1,1.0,0.043478261,0.17,0.04,,,,8,,,1,1,0,1,1,1,,,1,1,,,1,1,0,0,1,1,1,0,1,0,0,1,,,,,,,,,0,0,,,,,1,1,,,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,2,6,6,SSID,BUR,1,1,1.0,0.043478261,0.17,0.04,,,,9,,,1,0,1,0,1,1,,,,,,,1,1,0,0,1,0,1,1,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,3,8,1,SBOU,BUR,1,1,1.0,0.043478261,0.13,0.04,,,,10,,,,,,,0,0,,,,,,,1,1,0,1,1,0,1,0,1,0,,,,,,,,,,,0,1,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,3,8,2,SSID,BUR,1,1,1.0,0.043478261,0.13,0.04,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,1,1,JDC,HBN1-CR,23,3,8,3,SSID,BUR,1,1,1.0,0.043478261,0.13,0.04,,,,1,0,0,1,0,1,0,0,1,,,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0
11/25/14,1,1,JDC,HBN1-CR,23,3,8,4,SSID,BUR,1,1,1.0,0.043478261,0.13,0.04,,,,2,1,1,1,1,1,1,1,1,0,1,1,1,,,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
11/24/13,1,1,MLR,HBS1-CP,18,1,8,1,DCLI,SA,1,1,1.0,0.055555556,0.13,0.06,,,,3,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1
11/24/13,1,1,MLR,HBS1-CP,18,1,8,2,SBOU,NONE,0,,,,0.13,0.06,,,,4,1,1,1,1,1,1,1,1,0,1,1,1,,,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
11/24/13,1,1,MLR,HBS1-CP,18,1,8,3,DSTR,SA,1,1,1.0,0.055555556,0.13,0.06,,,,5,1,1,1,1,1,1,0,0,,,0,0,,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,
11/24/13,1,1,MLR,HBS1-CP,18,1,8,4,DSTO,SA,1,1,1.0,0.055555556,0.13,0.06,,,,6,1,1,1,1,1,1,1,0,,,1,1,,,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
11/24/13,1,1,MLR,HBS1-CP,18,1,8,5,ODIF,PB,1,,,,0.13,0.06,,,,7,1,1,1,0,1,1,1,0,,,1,1,,,1,1,1,1,,,1,1,1,1,1,0,1,0,1,0,1,1,,,0,0,1,1,1,1,0,0,1,1
11/24/13,1,1,MLR,HBS1-CP,18,1,8,6,MCAV,PE,1,,,,0.13,0.06,,,,8,1,1,1,1,0,0,1,1,,,,,,,1,1,0,0,,,0,0,1,1,,,1,1,1,0,,,,,0,1,0,0,,,0,0,1,0
11/24/13,1,1,MLR,HBS1-CP,18,1,8,6,MCAV,M,1,,,,0.13,0.06,,,,9,1,1,0,0,,,0,0,,,0,0,,,1,1,1,1,,,1,,1,0,,,,,,,,,,,,,,,,,0,0,1,0
11/24/13,1,1,MLR,HBS1-CP,18,1,8,6,MCAV,SA,1,1,1.0,0.055555556,0.13,0.06,,,,10,1,1,1,0,,,1,0,,,0,1,,,1,1,0,0,,,1,1,,0,,,,,,,,,,,,,,,,,,,,
11/24/13,1,1,MLR,HBS1-CP,18,1,8,7,DCLI,SED,0,,,,0.13,0.06,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/13,1,1,MLR,HBS1-CP,18,1,8,8,SBOU,SA,1,1,1.0,0.055555556,0.13,0.06,,,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
11/24/13,1,1,MLR,HBS1-CP,18,1,8,8,SBOU,PE,1,,,,0.13,0.06,,,,2,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0
11/24/13,1,1,MLR,HBS1-CP,18,1,8,8,SBOU,M,1,,,,0.13,0.06,,,,3,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0
11/24/13,1,1,MLR,HBS1-CP,18,2,5,1,SSID,SA,1,1,1.0,0.055555556,0.20,0.06,,,,4,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,
11/24/13,1,1,MLR,HBS1-CP,18,2,5,1,SSID,M,1,,,,0.20,0.06,,,,5,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,
11/24/13,1,1,MLR,HBS1-CP,18,2,5,2,SBOU,SA,1,1,1.0,0.055555556,0.20,0.06,,,,6,1,1,1,1,1,1,1,1,,1,0,0,,,1,1,1,0,1,,0,0,1,1,1,1,0,0,1,1,0,0,1,1,,,1,1,1,1,1,1,0,0,
11/24/13,1,1,MLR,HBS1-CP,18,2,5,2,SBOU,PE,1,,,,0.20,0.06,,,,7,,,1,0,0,0,0,0,,,1,1,,,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,
11/24/13,1,1,MLR,HBS1-CP,18,2,5,3,MCAV,SED,0,,,,0.20,0.06,,,,8,,,1,1,1,1,0,0,,,1,1,,,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,,,,,1,1,0,0,0,0,0,0,
11/24/13,1,1,MLR,HBS1-CP,18,2,5,4,OFAV,SED,0,,,,0.20,0.06,,,,9,,,1,1,,,1,1,,,1,1,,,1,1,0,0,0,0,1,1,1,0,,,0,0,,,1,1,,,,,0,1,,,,,1,1,
11/24/13,1,1,MLR,HBS1-CP,18,2,5,5,DSTO,NONE,0,,,,0.20,0.06,,,,10,,,0,0,,,1,1,,,,,,,1,1,1,1,,,0,0,,0,,,0,0,,,0,0,,,,,1,1,,,,,,,
11/24/13,1,1,MLR,HBS1-CP,18,3,5,1,SBOU,SED,0,,,,0.20,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/13,1,1,MLR,HBS1-CP,18,3,5,2,DSTO,SED,0,,,,0.20,0.06,,,,Count,21,21,29,28,25,25,30,30,11,13,26,26,12,12,30,30,30,30,25,24,30,29,27,30,23,23,25,25,22,23,24,24,19,19,24,24,25,25,21,21,25,25,24,24,0
11/24/13,1,1,MLR,HBS1-CP,18,3,5,3,MCAV,SA,1,1,1.0,0.055555556,0.20,0.06,,,,Stressed,17,17,27,15,21,18,18,18,8,12,20,23,9,10,30,30,15,15,21,18,21,15,20,12,18,21,11,10,15,17,14,16,11,12,9,11,13,18,12,11,9,13,14,10,0
11/24/13,1,1,MLR,HBS1-CP,18,3,5,3,MCAV,PE,1,,,,0.20,0.06,,,,Proportion of stressed,0.81,0.81,0.93,0.54,0.84,0.72,0.60,0.60,0.73,0.92,0.77,0.88,0.75,0.83,1.00,1.00,0.50,0.50,0.84,0.75,0.70,0.52,0.74,0.40,0.78,0.91,0.44,0.40,0.68,0.74,0.58,0.67,0.58,0.63,0.38,0.46,0.52,0.72,0.57,0.52,0.36,0.52,0.58,0.42,#DIV/0!
11/24/13,1,1,MLR,HBS1-CP,18,3,5,4,SSID,M,1,,,,0.20,0.06,,,,Stdev,0.40,0.40,0.26,0.51,0.37,0.46,0.50,0.50,0.52,0.33,0.47,0.39,0.52,0.41,0.00,0.00,0.51,0.51,0.37,0.44,0.47,0.51,0.45,0.50,0.42,0.29,0.51,0.50,0.48,0.45,0.50,0.48,0.51,0.50,0.49,0.51,0.51,0.46,0.51,0.51,0.49,0.51,0.50,0.50,#DIV/0!
11/24/13,1,1,MLR,HBS1-CP,18,3,5,4,SSID,SA,1,1,1.0,0.055555556,0.20,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/13,1,1,MLR,HBS1-CP,18,3,5,5,DCLI,SA,1,1,1.0,0.055555556,0.20,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/13,1,1,JDC,HBS2-CP,21,1,5,1,SINT,PE,1,,,,0.20,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/13,1,1,JDC,HBS2-CP,21,1,5,1,SINT,SA,1,1,1.0,0.047619048,0.20,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/13,1,1,JDC,HBS2-CP,21,1,5,2,MMEA,PE,1,,,,0.20,0.05
11/24/13,1,1,JDC,HBS2-CP,21,1,5,2,MMEA,PBUR,1,1,1.0,0.047619048,0.20,0.05
11/24/13,1,1,JDC,HBS2-CP,21,1,5,3,SBOU,PE,1,,,,0.20,0.05
11/24/13,1,1,JDC,HBS2-CP,21,1,5,3,SBOU,SA,1,1,1.0,0.047619048,0.20,0.05
11/24/13,1,1,JDC,HBS2-CP,21,1,5,4,SBOU,PE,1,,,,0.20,0.05
11/24/13,1,1,JDC,HBS2-CP,21,1,5,4,SBOU,SA,1,1,1.0,0.047619048,0.20,0.05
11/24/13,1,1,JDC,HBS2-CP,21,1,5,5,SINT,PE,1,,,,0.20,0.05
11/24/13,1,1,JDC,HBS2-CP,21,1,5,5,SINT,SA,1,1,1.0,0.047619048,0.20,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,1,DSTO,PE,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,1,DSTO,SA,1,1,1.0,0.047619048,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,2,SBOU,PE,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,2,SBOU,SA,1,1,1.0,0.047619048,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,3,SBOU,PB,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,3,SBOU,PE,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,3,SBOU,UD,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,4,SINT,PE,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,4,SINT,SA,1,1,1.0,0.047619048,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,5,SBOU,PE,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,5,SBOU,SA,1,1,1.0,0.047619048,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,6,SBOU,PE,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,6,SBOU,SA,1,1,1.0,0.047619048,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,7,SBOU,PE,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,7,SBOU,SA,1,1,1.0,0.047619048,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,8,SBOU,PE,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,8,SBOU,SA,1,1,1.0,0.047619048,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,9,SBOU,PE,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,9,SBOU,SA,1,1,1.0,0.047619048,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,10,SBOU,PE,1,,,,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,2,10,10,SBOU,SA,1,1,1.0,0.047619048,0.10,0.05
11/24/13,1,1,JDC,HBS2-CP,21,3,6,1,SBOU,PE,1,,,,0.17,0.05
11/24/13,1,1,JDC,HBS2-CP,21,3,6,1,SBOU,SA,1,1,1.0,0.047619048,0.17,0.05
11/24/13,1,1,JDC,HBS2-CP,21,3,6,2,ODIF,NONE,0,,,,0.17,0.05
11/24/13,1,1,JDC,HBS2-CP,21,3,6,3,ODIF,PE,1,,,,0.17,0.05
11/24/13,1,1,JDC,HBS2-CP,21,3,6,4,DSTO,SED,0,,,,0.17,0.05
11/24/13,1,1,JDC,HBS2-CP,21,3,6,5,SINT,PE,1,,,,0.17,0.05
11/24/13,1,1,JDC,HBS2-CP,21,3,6,5,SINT,SA,1,1,1.0,0.047619048,0.17,0.05
11/24/13,1,1,JDC,HBS2-CP,21,3,6,6,SINT,BUR,1,1,1.0,0.047619048,0.17,0.05
11/24/13,1,1,JDC,HBS2-CP,21,3,6,6,SINT,PE,1,,,,0.17,0.05
11/23/13,1,1,MLR,HBS4-CR,25,1,9,1,MMEA,SA,1,1,1.0,0.04,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,1,9,2,SINT,SA,1,1,1.0,0.04,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,1,9,2,SINT,PE,1,,,,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,1,9,3,DSTO,SED,0,,,,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,1,9,4,SBOU,SA,1,1,1.0,0.04,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,1,9,4,SBOU,PE,1,,,,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,1,9,5,SBOU,PE,1,,,,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,1,9,5,SBOU,SA,1,1,1.0,0.04,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,1,9,6,DSTO,SA,1,1,1.0,0.04,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,1,9,7,DSTO,SA,1,1,1.0,0.04,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,1,9,8,DSTO,SA,1,1,1.0,0.04,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,1,9,9,ODIF,SED,0,,,,0.11,0.04
11/23/13,1,1,MLR,HBS4-CR,25,2,8,1,ODIF,NONE,0,,,,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,2,8,2,DSTO,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,2,8,3,DSTO,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,2,8,4,SBOU,PE,1,,,,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,2,8,4,SBOU,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,2,8,5,SBOU,PE,1,,,,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,2,8,5,SBOU,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,2,8,6,SSID,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,2,8,7,DSTO,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,2,8,8,DSTO,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,3,8,1,DSTO,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,3,8,2,DSTO,SED,0,,,,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,3,8,3,SBOU,PE,1,,,,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,3,8,3,SBOU,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,3,8,4,DSTO,SED,0,,,,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,3,8,5,DSTO,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,3,8,6,SBOU,PE,1,,,,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,3,8,6,SBOU,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,3,8,7,DSTO,SED,0,,,,0.13,0.04
11/23/13,1,1,MLR,HBS4-CR,25,3,8,8,DSTO,SA,1,1,1.0,0.04,0.13,0.04
11/23/13,1,1,JDC,HBNC1-CP,12,1,5,1,DSTO,SED,0,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,1,5,2,SBOU,PE,1,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,1,5,3,SBOU,PE,1,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,1,5,3,SBOU,UD,1,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,1,5,4,SINT,MIS,,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,1,5,5,DSTO,PE,1,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,1,5,5,DSTO,SA,1,1,1.0,0.083333333,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,1,5,6,SBOU,UD,1,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,1,5,6,SBOU,PE,1,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,2,2,1,SBOU,UD,1,,,,0.50,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,2,2,2,SBOU,MIS,,,,,0.50,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,2,2,3,SBOU,NONE,0,,,,0.50,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,3,5,1,SINT,SA,1,1,1.0,0.083333333,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,3,5,2,DSTO,SED,0,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,3,5,3,SBOU,PE,1,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,3,5,3,SBOU,UD,1,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,3,5,4,SINT,PB,1,,,,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,3,5,4,SINT,SA,1,1,1.0,0.083333333,0.20,0.08
11/23/13,1,1,JDC,HBNC1-CP,12,3,5,5,DSTO,SED,0,,,,0.20,0.08
11/23/13,1,1,JDC,HBN2-CR,15,1,5,1,PAST,PE,1,,,,0.20,0.07
11/23/13,1,1,JDC,HBN2-CR,15,1,5,1,PAST,SA,1,1,1.0,0.066666667,0.20,0.07
11/23/13,1,1,JDC,HBN2-CR,15,1,5,2,PAST,PE,1,,,,0.20,0.07
11/23/13,1,1,JDC,HBN2-CR,15,1,5,2,PAST,SA,1,1,1.0,0.066666667,0.20,0.07
11/23/13,1,1,JDC,HBN2-CR,15,1,5,3,PAST,PE,1,,,,0.20,0.07
11/23/13,1,1,JDC,HBN2-CR,15,1,5,3,PAST,SA,1,1,1.0,0.066666667,0.20,0.07
11/23/13,1,1,JDC,HBN2-CR,15,1,5,4,SBOU,PE,1,,,,0.20,0.07
11/23/13,1,1,JDC,HBN2-CR,15,1,5,4,SBOU,SA,1,1,1.0,0.066666667,0.20,0.07
11/23/13,1,1,JDC,HBN2-CR,15,1,5,5,SSID,PB,1,,,,0.20,0.07
11/23/13,1,1,JDC,HBN2-CR,15,1,5,5,SSID,SA,1,1,1.0,0.066666667,0.20,0.07
11/23/13,1,1,JDC,HBN2-CR,15,2,4,1,ODIF,PE,1,,,,0.25,0.07
11/23/13,1,1,JDC,HBN2-CR,15,2,4,1,ODIF,PBUR,1,1,1.0,0.066666667,0.25,0.07
11/23/13,1,1,JDC,HBN2-CR,15,2,4,2,PAST,PE,1,,,,0.25,0.07
11/23/13,1,1,JDC,HBN2-CR,15,2,4,2,PAST,SA,1,1,1.0,0.066666667,0.25,0.07
11/23/13,1,1,JDC,HBN2-CR,15,2,4,3,SIDSP,PBUR,1,1,1.0,0.066666667,0.25,0.07
11/23/13,1,1,JDC,HBN2-CR,15,2,4,4,SIDSP,PBUR,1,1,1.0,0.066666667,0.25,0.07
11/23/13,1,1,JDC,HBN2-CR,15,3,6,1,SBOU,BUR,1,1,1.0,0.066666667,0.17,0.07
11/23/13,1,1,JDC,HBN2-CR,15,3,6,2,DSTO,PBUR,1,1,1.0,0.066666667,0.17,0.07
11/23/13,1,1,JDC,HBN2-CR,15,3,6,3,SIDSP,BUR,1,1,1.0,0.066666667,0.17,0.07
11/23/13,1,1,JDC,HBN2-CR,15,3,6,4,SIDSP,SED,0,,,,0.17,0.07
11/23/13,1,1,JDC,HBN2-CR,15,3,6,5,SINT,BUR,1,1,1.0,0.066666667,0.17,0.07
11/23/13,1,1,JDC,HBN2-CR,15,3,6,6,SIDSP,PB,1,,,,0.17,0.07
11/23/13,1,1,JDC,HBN3-CP,27,1,8,1,SBOU,UD,1,,,,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,1,SBOU,PE,1,,,,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,1,SBOU,SA,1,1,1.0,0.037037037,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,2,SBOU,PE,1,,,,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,2,SBOU,SA,1,1,1.0,0.037037037,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,3,SBOU,PE,1,,,,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,3,SBOU,SA,1,1,1.0,0.037037037,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,4,SBOU,PE,1,,,,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,4,SBOU,SA,1,1,1.0,0.037037037,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,5,SBOU,PE,1,,,,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,5,SBOU,SA,1,1,1.0,0.037037037,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,6,DSTO,PE,1,,,,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,6,DSTO,SA,1,1,1.0,0.037037037,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,7,PAST,PE,1,,,,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,7,PAST,MIS,,,,,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,7,PAST,SA,1,1,1.0,0.037037037,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,8,SBOU,UD,1,,,,0.13,0.04
11/23/13,1,1,JDC,HBN3-CP,27,1,8,8,SBOU,PE,1,,,,0.13,0.04
