5/28/15,,,AS,R2S1-400M,18,1,6,4,SSID,SA,1,1,1.0,0.055555556,0.17,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/15,,,AS,R2S1-400M,18,1,6,5,SSID,SED,0,,,,0.17,0.06
5/28/15,,,AS,R2S1-400M,18,1,6,6,SBOU,UPM,1,,,,0.17,0.06
5/28/15,,,AS,R2S1-400M,18,1,6,6,SBOU,UD,1,,,,0.17,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,1,SBOU,SA,1,1,1.0,0.055555556,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,2,SBOU,SA,1,1,1.0,0.055555556,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,3,SSID,SED,0,,,,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,3,SSID,PBUR,1,1,1.0,0.055555556,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,3,SSID,PM,1,,,,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,4,SBOU,SED,0,,,,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,4,SBOU,UPM,1,,,,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,5,SBOU,SED,0,,,,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,5,SBOU,UPM,1,,,,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,6,SBOU,SA,1,1,1.0,0.055555556,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,7,SBOU,UPM,1,,,,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,2,7,7,SBOU,UD,1,,,,0.14,0.06
5/28/15,,,AS,R2S1-400M,18,3,5,1,SINT,NONE,0,,,,0.20,0.06
5/28/15,,,AS,R2S1-400M,18,3,5,2,SBOU,SED,0,,,,0.20,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/15,,,AS,R2S1-400M,18,3,5,2,SBOU,PBUR,1,1,1.0,0.055555556,0.20,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/15,,,AS,R2S1-400M,18,3,5,2,SBOU,PM,1,,,,0.20,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/15,,,AS,R2S1-400M,18,3,5,3,DSTO,NONE,0,,,,0.20,0.06,,,Count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/28/15,,,AS,R2S1-400M,18,3,5,4,SBOU,SED,0,,,,0.20,0.06,,,Stressed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/28/15,,,AS,R2S1-400M,18,3,5,5,SBOU,SED,0,,,,0.20,0.06,,,Proportion of stressed,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
5/22/15,,,AS,R2N1-550M,30,1,10,1,MCAV,SED,0,,,,0.10,0.03,,,Stdev,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
5/22/15,,,AS,R2N1-550M,30,1,10,2,SBOU,UPM,1,,,,0.10,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,1,10,2,SBOU,UD,1,,,,0.10,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,1,10,3,MCAV,SED,0,,,,0.10,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,1,10,4,SSID,DS,1,,,,0.10,0.03,,,Stress Indicator Proportions,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,1,10,4,SSID,PM,1,,,,0.10,0.03,,,Visit,(blank),,,,,,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,1,10,5,MCAV,WP,1,,,,0.10,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,1,10,6,SSID,DS,1,,,,0.10,0.03,,,Sum of Proportion  Stressed Site,Column Labels,,,,,,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,1,10,6,SSID,PM,1,,,,0.10,0.03,,,Row Labels,SED,SA,PBUR,BUR,P,PB,PB ,WP,FB,PM,UPM,M,NONE,PE,UD,CD,UC,DS,CM,WB,,,,,
5/22/15,,,AS,R2N1-550M,30,1,10,7,MCAV,WP,1,,,,0.10,0.03,,,R2SC1-RR,0.23,0.13,,,0.07,,,0.10,,,0.23,0.03,0.07,0.03,0.23,0.03,,0.07,,,,,,,
5/22/15,,,AS,R2N1-550M,30,1,10,8,MCAV,PM,1,,,,0.10,0.03,,,R2SC2-LR,0.12,0.08,,,0.28,0.04,,,,,,,0.04,,,0.04,,0.04,,0.04
5/22/15,,,AS,R2N1-550M,30,1,10,9,MCAV,SED,0,,,,0.10,0.03,,,R2S1-400M,0.50,0.22,0.11,,0.06,,,,0.06,0.11,0.22,,0.11,,0.17,,,,,
5/22/15,,,AS,R2N1-550M,30,1,10,10,SSID,DS,1,,,,0.10,0.03,,,R2S1-200M,0.31,0.48,0.21,,,,0.03,0.03,0.07,0.28,0.24,,,,0.10,0.03,0.07,0.07,0.03,
5/22/15,,,AS,R2N1-550M,30,1,10,10,SSID,SED,0,,,,0.10,0.03,,,R2S1-RR,0.22,0.41,0.22,,0.04,,,,0.07,,0.07,0.04,,,0.04,,0.07,0.04,,
5/22/15,,,AS,R2N1-550M,30,2,10,1,SSID,SED,0,,,,0.10,0.03,,,R2S2-LR,0.25,0.25,0.08,,,,,0.17,0.04,,0.13,0.04,,0.04,,,0.04,,,
5/22/15,,,AS,R2N1-550M,30,2,10,1,SSID,PM,1,,,,0.10,0.03,,,R2NC2-RR,0.43,0.10,0.07,,0.13,,,0.10,0.03,,,0.03,0.13,0.17,,,0.03,,0.03,
5/22/15,,,AS,R2N1-550M,30,2,10,2,MCAV,SA,1,1,1.0,0.033333333,0.10,0.03,,,R2NC1-LR,0.25,0.11,0.04,,0.14,,,0.04,0.21,,0.04,0.04,0.29,0.04,,,,,,
5/22/15,,,AS,R2N1-550M,30,2,10,2,MCAV,P,1,,,,0.10,0.03,,,R2N1-850M,0.44,0.19,,,0.06,,,,,0.19,0.13,0.13,0.13,,0.19,,,0.06,,
5/22/15,,,AS,R2N1-550M,30,2,10,3,SBOU,PM,1,,,,0.10,0.03,,,R2N1-550M,0.53,0.23,,,0.03,,,0.13,,0.33,0.03,,,,0.03,0.03,,0.17,,
5/22/15,,,AS,R2N1-550M,30,2,10,4,SSID,SED,0,,,,0.10,0.03,,,R2N1-RR,0.23,0.33,0.07,,0.10,,,,,0.03,0.17,,,0.03,0.10,,0.03,,,
5/22/15,,,AS,R2N1-550M,30,2,10,4,SSID,PM,1,,,,0.10,0.03,,,R2N2-LR,0.46,0.29,0.04,,0.17,,,0.04,,,0.21,,0.04,,0.13,,0.04,,0.04,
5/22/15,,,AS,R2N1-550M,30,2,10,5,MCAV,SA,1,1,1.0,0.033333333,0.10,0.03,,,R3SC1-CP,0.33,0.13,,,0.17,,,0.04,,,,0.04,0.13,0.04,,,0.13,,,
5/22/15,,,AS,R2N1-550M,30,2,10,6,SBOU,SA,1,1,1.0,0.033333333,0.10,0.03,,,R3SC2-LR,0.20,0.10,,,0.30,,,0.10,0.05,,,0.15,0.10,,0.05,,,,,
5/22/15,,,AS,R2N1-550M,30,2,10,7,MCAV,SA,1,1,1.0,0.033333333,0.10,0.03,,,R3SC3-SG,0.38,0.08,,,0.13,,,0.08,0.04,,0.13,0.17,0.17,,,,0.04,,,
5/22/15,,,AS,R2N1-550M,30,2,10,7,MCAV,PM,1,,,,0.10,0.03,,,R3S-150M,,0.05,0.05,,0.05,,,0.11,,0.21,0.05,0.11,0.37,,0.05,,0.05,,0.05,
5/22/15,,,AS,R2N1-550M,30,2,10,8,MCAV,SED,0,,,,0.10,0.03,,,R3S-50M,0.04,,,,0.04,,,,0.13,0.25,,0.08,0.58,,,,,,0.04,
5/22/15,,,AS,R2N1-550M,30,2,10,9,MCAV,SED,0,,,,0.10,0.03,,,R3S1-CP,0.42,0.21,,,0.26,,,,,,0.11,0.26,0.05,,,0.05,,,,
5/22/15,,,AS,R2N1-550M,30,2,10,10,MCAV,SED,0,,,,0.10,0.03,,,R3S2-LR,0.52,0.28,,,0.12,,,,0.04,,0.12,0.24,,,0.04,,0.04,,,
5/22/15,,,AS,R2N1-550M,30,2,10,10,MCAV,WP,1,,,,0.10,0.03,,,R3S3-SG,0.52,0.12,,,,0.04,,0.16,0.04,,0.20,0.08,,,,,0.04,,,
5/22/15,,,AS,R2N1-550M,30,3,10,1,SSID,SA,1,1,1.0,0.033333333,0.10,0.03,,,R3NC1-LR,0.63,0.04,,,0.21,,,0.08,0.04,,0.04,0.04,,,,,0.04,,0.08,
5/22/15,,,AS,R2N1-550M,30,3,10,1,SSID,DS,1,,,,0.10,0.03,,,R3N-250M,0.06,0.17,0.06,,0.06,,,0.06,0.06,0.11,0.06,0.06,0.28,0.06,,0.06,,,0.06,
5/22/15,,,AS,R2N1-550M,30,3,10,2,SSID,SED,0,,,,0.10,0.03,,,R3N1-150M,,0.23,0.08,,0.04,,,,,0.08,0.04,0.15,0.50,0.08,,0.04,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,2,SSID,DS,1,,,,0.10,0.03,,,R3N1-LR,0.33,0.38,,0.05,0.10,,,,,,0.05,0.05,0.10,,,0.14,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,2,SSID,PM,1,,,,0.10,0.03,,,,,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,3,MCAV,SA,1,1,1.0,0.033333333,0.10,0.03,,,,,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,4,MCAV,SED,0,,,,0.10,0.03,,,,,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,5,SSID,SED,0,,,,0.10,0.03,,,Visit,2,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,5,SSID,PM,1,,,,0.10,0.03,,,,,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,6,MCAV,SED,0,,,,0.10,0.03,,,Sum of Proportion  Stressed Site,Column Labels,,,,,,,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,7,MCAV,SED,0,,,,0.10,0.03,,,Row Labels,FB,M,NONE,P,PB,PBUR,PE,SA,SED,UD,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,7,MCAV,CD,1,,,,0.10,0.03,,,R2S2-LR,0.04,0.04,0.08,0.25,0.04,0.25,0.29,0.38,0.08,0.04,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,8,MCAV,SA,1,1,1.0,0.033333333,0.10,0.03,,,R2SC1-RR,0.03,,0.17,0.20,0.13,,0.40,0.07,0.13,0.03,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,8,MCAV,PM,1,,,,0.10,0.03,,,R2S1-RR,0.04,0.07,,0.22,0.11,0.59,0.63,0.37,0.04,0.07
5/22/15,,,AS,R2N1-550M,30,3,10,9,MCAV,WP,1,,,,0.10,0.03,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,9,MCAV,SED,0,,,,0.10,0.03,,,,,,,,,,,,,
5/22/15,,,AS,R2N1-550M,30,3,10,10,MCAV,SED,0,,,,0.10,0.03,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,1,4,1,SINT,SED,0,,,,0.25,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,1,4,2,SBOU,UD,1,,,,0.25,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,1,4,2,SBOU,PM,1,,,,0.25,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,1,4,3,SINT,SED,0,,,,0.25,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,1,4,3,SINT,PM,1,,,,0.25,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,1,4,4,MCAV,SA,1,1,1.0,0.0625,0.25,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,2,5,1,SBOU,UD,1,,,,0.20,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,2,5,2,SSID,SED,0,,,,0.20,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,2,5,3,SBOU,UPM,1,,,,0.20,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,2,5,3,SBOU,UD,1,,,,0.20,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,2,5,4,DSTO,NONE,0,,,,0.20,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,2,5,5,SBOU,UPM,1,,,,0.20,0.06,,,,,,,,,,,,,
5/28/15,,,AS,R2N1-850M,16,2,5,5,SBOU,PM,1,,,,0.20,0.06,,,,
5/28/15,,,AS,R2N1-850M,16,3,7,1,MCAV,SA,1,1,1.0,0.0625,0.14,0.06,,,,
5/28/15,,,AS,R2N1-850M,16,3,7,2,SSID,DS,1,,,,0.14,0.06,,,,
5/28/15,,,AS,R2N1-850M,16,3,7,2,SSID,SED,0,,,,0.14,0.06,,,,
5/28/15,,,AS,R2N1-850M,16,3,7,2,SSID,M,1,,,,0.14,0.06,,,,
5/28/15,,,AS,R2N1-850M,16,3,7,3,SSID,P,1,,,,0.14,0.06,,,,
5/28/15,,,AS,R2N1-850M,16,3,7,3,SSID,SED,0,,,,0.14,0.06,,,,
5/28/15,,,AS,R2N1-850M,16,3,7,4,SSID,SED,0,,,,0.14,0.06,,,,
5/28/15,,,AS,R2N1-850M,16,3,7,4,SSID,M,1,,,,0.14,0.06,,,,
5/28/15,,,AS,R2N1-850M,16,3,7,5,DSTO,NONE,0,,,,0.14,0.06,,,,
5/28/15,,,AS,R2N1-850M,16,3,7,6,MCAV,SA,1,1,1.0,0.0625,0.14,0.06,,,,
5/28/15,,,AS,R2N1-850M,16,3,7,7,SBOU,SED,0,,,,0.14,0.06,,,,
5/14/15,,,MLR,R3N1-150M,26,1,9,1,SSID,SA,1,1,1.0,0.038461538,0.11,0.04,,,,
5/14/15,,,MLR,R3N1-150M,26,1,9,2,SSID,NONE,0,,,,0.11,0.04,,,,
5/14/15,,,MLR,R3N1-150M,26,1,9,3,PAST,M,1,,,,0.11,0.04,,,Overall Sediment Stress - DO NOT USE DATA UNTIL SORTED,
5/14/15,,,MLR,R3N1-150M,26,1,9,3,PAST,SA,1,1,1.0,0.038461538,0.11,0.04,,,,
5/14/15,,,MLR,R3N1-150M,26,1,9,4,MCAV,UPM,1,,,,0.11,0.04,,,Condition Code,(All)
5/14/15,,,MLR,R3N1-150M,26,1,9,5,MCAV,PBUR,1,1,1.0,0.038461538,0.11,0.04,,,,
